30,01559999999,1,01552222222,02/02/2014,02/02/2014,15:55:00,15:55:00,Local,0.0
31,01559999999,1,01552222222,27/01/2014,27/01/2014,18:05:00,18:05:00,Local,0.0
32,01559999999,0,01552222222,05/01/2014,05/01/2014,21:30:00,21:30:00,Local,0.0
33,01559999999,1,01552222222,05/02/2014,05/02/2014,23:20:00,23:28:00,Local,32.0
34,01559999999,0,01552222222,30/12/2013,30/12/2013,20:40:00,20:57:00,Local,17.0
35,01559999999,0,01552222222,01/02/2014,01/02/2014,19:55:00,20:03:00,Local,32.0
36,01559999999,0,07744922222,11/02/2014,11/02/2014,17:00:00,17:06:00,Mobile,150.0
37,01559999999,1,07744922222,18/01/2014,18/01/2014,12:25:00,12:31:00,Mobile,150.0
38,01559999999,0,07744922222,13/02/2014,13/02/2014,14:20:00,14:26:00,Mobile,150.0
39,01559999999,1,01552222222,27/01/2014,27/01/2014,14:35:00,14:52:00,Local,17.0
40,01559999999,0,35022222222,22/01/2014,22/01/2014,15:45:00,15:51:00,Intl,180.0
41,01559999999,0,01552222222,01/02/2014,01/02/2014,19:30:00,19:38:00,Local,32.0
42,01559999999,1,01552222222,28/01/2014,28/01/2014,21:50:00,21:56:00,Local,24.0
43,01559999999,0,01552222222,18/02/2014,18/02/2014,21:30:00,21:36:00,Local,24.0
44,01559999999,1,07744922222,31/12/2013,31/12/2013,21:45:00,21:49:00,Mobile,100.0
45,01559999999,1,08700322222,09/01/2014,09/01/2014,22:50:00,22:51:00,National,8.0
46,01559999999,1,01552222222,04/01/2014,04/01/2014,21:25:00,21:31:00,Local,24.0
47,01559999999,0,07744922222,23/02/2014,23/02/2014,18:00:00,18:11:00,Mobile,165.0
48,01559999999,0,01552222222,20/01/2014,20/01/2014,20:25:00,20:39:00,Local,14.0
49,01559999999,0,08700322222,18/01/2014,18/01/2014,19:20:00,19:22:00,National,16.0
50,01559999999,1,01552222222,02/02/2014,02/02/2014,21:05:00,21:19:00,Local,14.0
51,01559999999,1,01552222222,29/01/2014,29/01/2014,20:00:00,20:07:00,Local,28.0
52,01559999999,1,01552222222,31/01/2014,31/01/2014,19:25:00,19:32:00,Local,28.0
53,01559999999,1,01552222222,18/02/2014,18/02/2014,18:15:00,18:22:00,Local,28.0
54,01559999999,1,01552222222,31/12/2013,31/12/2013,19:50:00,19:57:00,Local,28.0
55,01559999999,0,01552222222,30/12/2013,30/12/2013,20:15:00,20:27:00,Local,12.0
56,01559999999,1,35022222222,20/01/2014,20/01/2014,15:35:00,15:44:00,Intl,225.0
57,01559999999,0,35022222222,29/01/2014,29/01/2014,21:40:00,21:44:00,Intl,120.0
58,01559999999,0,01552222222,05/01/2014,05/01/2014,16:20:00,16:32:00,Local,12.0
59,01559999999,0,07744922222,17/01/2014,17/01/2014,19:30:00,19:34:00,Mobile,100.0
60,01559999999,1,01552222222,30/12/2013,30/12/2013,18:35:00,18:47:00,Local,12.0
61,01559999999,1,01552222222,14/02/2014,14/02/2014,12:05:00,12:11:00,Local,24.0
62,01559999999,1,01552222222,23/01/2014,23/01/2014,18:35:00,18:41:00,Local,24.0
63,01559999999,0,07744922222,10/02/2014,10/02/2014,20:55:00,21:05:00,Mobile,150.0
64,01559999999,0,08700322222,30/01/2014,30/01/2014,19:10:00,19:11:00,National,8.0
65,01559999999,1,01552222222,09/02/2014,09/02/2014,18:15:00,18:34:00,Local,19.0
66,01559999999,0,01552222222,25/01/2014,25/01/2014,20:20:00,20:29:00,Local,36.0
67,01559999999,1,01552222222,01/02/2014,01/02/2014,07:45:00,07:54:00,Local,36.0
68,01559999999,0,01552222222,05/01/2014,05/01/2014,17:15:00,17:34:00,Local,19.0
69,01559999999,0,01552222222,04/02/2014,04/02/2014,20:45:00,20:54:00,Local,36.0
70,01559999999,1,07744922222,12/02/2014,12/02/2014,17:05:00,17:12:00,Mobile,175.0
71,01559999999,1,01552222222,24/01/2014,24/01/2014,15:25:00,15:34:00,Local,36.0
72,01559999999,0,01552222222,27/01/2014,27/01/2014,20:05:00,20:24:00,Local,19.0
73,01559999999,0,01552222222,06/01/2014,06/01/2014,17:10:00,17:29:00,Local,19.0
74,01559999999,0,08003110222,02/02/2014,02/02/2014,11:00:00,11:04:00,Free,0.0
75,01559999999,1,01552222222,28/01/2014,28/01/2014,21:40:00,21:47:00,Local,28.0
76,01559999999,1,08700322222,30/01/2014,30/01/2014,19:45:00,19:47:00,National,16.0
77,01559999999,0,01552222222,27/01/2014,27/01/2014,20:55:00,21:10:00,Local,15.0
78,01559999999,1,08700322222,04/01/2014,04/01/2014,11:35:00,11:37:00,National,16.0
79,01559999999,1,08700322222,17/01/2014,17/01/2014,21:00:00,21:02:00,National,16.0
80,01559999999,0,01552222222,04/01/2014,04/01/2014,19:40:00,19:46:00,Local,24.0
81,01559999999,1,01552222222,14/01/2014,14/01/2014,19:05:00,19:11:00,Local,24.0
82,01559999999,0,01552222222,13/02/2014,13/02/2014,17:30:00,17:36:00,Local,24.0
83,01559999999,1,07744922222,16/01/2014,16/01/2014,20:20:00,20:24:00,Mobile,100.0
84,01559999999,0,01552222222,03/01/2014,03/01/2014,20:00:00,20:06:00,Local,24.0
85,01559999999,1,01552222222,02/02/2014,02/02/2014,17:25:00,17:37:00,Local,12.0
86,01559999999,1,08700322222,31/12/2013,31/12/2013,18:15:00,18:16:00,National,8.0
87,01559999999,1,08700322222,21/02/2014,21/02/2014,21:15:00,21:16:00,National,8.0
88,01559999999,1,35022222222,12/01/2014,12/01/2014,16:30:00,16:39:00,Intl,225.0
89,01559999999,1,01552222222,07/01/2014,07/01/2014,18:05:00,18:11:00,Local,24.0
90,01559999999,0,01552222222,10/02/2014,10/02/2014,16:50:00,17:02:00,Local,12.0
91,01559999999,1,08700322222,09/01/2014,09/01/2014,22:45:00,22:46:00,National,8.0
92,01559999999,1,07744922222,05/02/2014,05/02/2014,20:20:00,20:23:00,Mobile,75.0
93,01559999999,0,07744922222,03/02/2014,03/02/2014,17:30:00,17:38:00,Mobile,120.0
94,01559999999,0,01552222222,05/01/2014,05/01/2014,09:55:00,10:05:00,Local,10.0
95,01559999999,1,08700322222,19/01/2014,19/01/2014,11:00:00,11:03:00,National,12.0
96,01559999999,0,01552222222,15/02/2014,15/02/2014,09:55:00,10:00:00,Local,20.0
97,01559999999,0,01552222222,12/01/2014,12/01/2014,16:15:00,16:25:00,Local,10.0
98,01559999999,1,07744922222,20/02/2014,20/02/2014,15:05:00,15:08:00,Mobile,75.0
99,01559999999,1,01552222222,27/01/2014,27/01/2014,16:30:00,16:40:00,Local,10.0
100,01559999999,0,35022222222,09/02/2014,09/02/2014,00:30:00,00:38:00,Intl,200.0
101,01559999999,0,01552222222,24/01/2014,24/01/2014,20:40:00,20:45:00,Local,20.0
102,01559999999,1,07744922222,02/01/2014,02/01/2014,18:00:00,18:00:00,Mobile,0.0
103,01559999999,0,07744922222,19/02/2014,19/02/2014,12:30:00,12:30:00,Mobile,0.0
104,01559999999,1,01552222222,23/02/2014,23/02/2014,21:30:00,21:33:00,Local,3.0
105,01559999999,0,01552222222,06/02/2014,06/02/2014,18:20:00,18:21:00,Local,4.0
106,01559999999,1,01552222222,18/02/2014,18/02/2014,20:30:00,20:31:00,Local,4.0
107,01559999999,0,07744922222,15/02/2014,15/02/2014,17:45:00,17:45:00,Mobile,0.0
108,01559999999,1,07744922222,08/01/2014,08/01/2014,03:35:00,03:35:00,Mobile,0.0
109,01559999999,0,07744922222,05/02/2014,05/02/2014,18:40:00,18:40:00,Mobile,0.0
110,01559999999,1,01552222222,06/01/2014,06/01/2014,19:45:00,19:48:00,Local,3.0
111,01559999999,0,01552222222,14/02/2014,14/02/2014,21:50:00,21:51:00,Local,4.0
112,01559999999,1,01552222222,03/02/2014,03/02/2014,14:00:00,14:03:00,Local,3.0
113,01559999999,0,08700322222,16/02/2014,16/02/2014,18:45:00,18:45:00,National,0.0
114,01559999999,0,07744922222,23/02/2014,23/02/2014,15:15:00,15:15:00,Mobile,0.0
115,01559999999,0,08003110222,23/02/2014,23/02/2014,18:25:00,18:29:00,Free,0.0
116,01559999999,0,01552222222,23/02/2014,23/02/2014,14:55:00,14:55:00,Local,0.0
117,01559999999,1,01552222222,23/01/2014,23/01/2014,15:25:00,15:25:00,Local,0.0
118,01559999999,1,01552222222,06/02/2014,06/02/2014,20:25:00,20:25:00,Local,0.0
119,01559999999,1,08700322222,31/12/2013,31/12/2013,19:10:00,19:14:00,National,32.0
120,01559999999,0,07744922222,22/01/2014,22/01/2014,21:15:00,21:16:00,Mobile,25.0
121,01559999999,0,01552222222,04/01/2014,04/01/2014,16:05:00,16:05:00,Local,0.0
122,01559999999,0,01552222222,18/01/2014,18/01/2014,12:55:00,12:55:00,Local,0.0
123,01559999999,0,07744922222,05/02/2014,05/02/2014,19:25:00,19:26:00,Mobile,25.0
124,01559999999,0,07744922222,12/01/2014,12/01/2014,16:25:00,16:25:00,Mobile,0.0
125,01559999999,0,09053154444,19/02/2014,19/02/2014,13:35:00,13:36:00,PRS,50.0
126,01559999999,0,01552222222,20/01/2014,20/01/2014,15:55:00,15:55:00,Local,0.0
127,01559999999,0,01552222222,01/01/2014,01/01/2014,15:30:00,15:30:00,Local,0.0
128,01559999999,1,01552222222,30/12/2013,30/12/2013,17:20:00,17:28:00,Local,8.0
129,01559999999,0,07744922222,09/01/2014,09/01/2014,20:35:00,20:37:00,Mobile,50.0
130,01559999999,1,01552222222,09/02/2014,09/02/2014,19:10:00,19:18:00,Local,8.0
131,01559999999,0,01552222222,17/01/2014,17/01/2014,14:50:00,14:54:00,Local,16.0
132,01559999999,0,07744922222,21/02/2014,21/02/2014,18:10:00,18:12:00,Mobile,50.0
133,01559999999,1,01552222222,18/02/2014,18/02/2014,19:00:00,19:04:00,Local,16.0
134,01559999999,0,07744922222,29/01/2014,29/01/2014,13:05:00,13:07:00,Mobile,50.0
135,01559999999,1,01552222222,15/01/2014,15/01/2014,20:20:00,20:24:00,Local,16.0
136,01559999999,1,07744922222,22/02/2014,22/02/2014,21:10:00,21:12:00,Mobile,50.0
137,01559999999,1,01552222222,06/02/2014,06/02/2014,22:50:00,22:54:00,Local,16.0
138,01559999999,1,01552222222,21/01/2014,21/01/2014,18:45:00,18:50:00,Local,20.0
139,01559999999,0,01552222222,12/01/2014,12/01/2014,19:15:00,19:26:00,Local,11.0
140,01559999999,1,07744922222,09/01/2014,09/01/2014,01:35:00,01:38:00,Mobile,75.0
141,01559999999,0,01552222222,03/02/2014,03/02/2014,14:25:00,14:36:00,Local,11.0
142,01559999999,1,01552222222,05/02/2014,05/02/2014,11:55:00,12:00:00,Local,20.0
143,01559999999,0,01552222222,29/01/2014,29/01/2014,18:15:00,18:20:00,Local,20.0
144,01559999999,1,01552222222,17/02/2014,17/02/2014,22:20:00,22:31:00,Local,11.0
145,01559999999,0,01552222222,04/01/2014,04/01/2014,20:20:00,20:25:00,Local,20.0
146,01559999999,0,01552222222,17/01/2014,17/01/2014,22:45:00,22:50:00,Local,20.0
147,01559999999,1,07744922222,23/02/2014,23/02/2014,21:55:00,22:04:00,Mobile,135.0
148,01559999999,0,01552222222,08/02/2014,08/02/2014,20:40:00,20:45:00,Local,20.0
0,01570444444,1,01577777777,22/01/2014,22/01/2014,17:50:00,18:05:00,Local,60.0
1,01570444444,0,07785177777,26/01/2014,26/01/2014,17:15:00,17:22:00,Mobile,105.0
2,01570444444,1,01577777777,04/01/2014,04/01/2014,21:20:00,21:35:00,Local,60.0
3,01570444444,1,01577777777,20/01/2014,20/01/2014,18:20:00,18:51:00,Local,31.0
4,01570444444,1,01577777777,09/02/2014,09/02/2014,16:50:00,17:21:00,Local,31.0
5,01570444444,1,08703817777,11/01/2014,11/01/2014,22:55:00,23:01:00,National,48.0
6,01570444444,0,01577777777,11/02/2014,11/02/2014,22:05:00,22:20:00,Local,60.0
7,01570444444,1,01577777777,15/01/2014,15/01/2014,02:15:00,02:30:00,Local,60.0
8,01570444444,1,01577777777,09/01/2014,09/01/2014,19:55:00,20:10:00,Local,60.0
9,01570444444,0,08703817777,03/01/2014,03/01/2014,21:10:00,21:16:00,National,48.0
10,01570444444,1,01577777777,03/02/2014,03/02/2014,17:55:00,18:26:00,Local,31.0
11,01570444444,0,01577777777,05/01/2014,05/01/2014,10:05:00,10:36:00,Local,31.0
12,01570444444,1,01577777777,01/01/2014,01/01/2014,12:45:00,13:00:00,Local,60.0
13,01570444444,1,07785177777,11/02/2014,11/02/2014,20:25:00,20:27:00,Mobile,50.0
14,01570444444,0,07785177777,06/02/2014,06/02/2014,19:05:00,19:07:00,Mobile,50.0
15,01570444444,1,08703817777,19/02/2014,19/02/2014,09:45:00,09:51:00,National,48.0
16,01570444444,1,01577777777,04/01/2014,04/01/2014,18:45:00,19:00:00,Local,60.0
17,01570444444,1,08703817777,12/02/2014,12/02/2014,23:15:00,23:31:00,National,128.0
18,01570444444,1,01577777777,06/02/2014,06/02/2014,18:40:00,19:05:00,Local,100.0
19,01570444444,1,07785177777,27/01/2014,27/01/2014,13:05:00,13:29:00,Mobile,360.0
20,01570444444,1,08703817777,23/02/2014,23/02/2014,18:25:00,19:00:00,National,140.0
21,01570444444,0,07785177777,09/01/2014,09/01/2014,20:30:00,20:42:00,Mobile,300.0
22,01570444444,1,01577777777,18/02/2014,18/02/2014,18:50:00,19:15:00,Local,100.0
23,01570444444,1,01577777777,27/01/2014,27/01/2014,15:25:00,16:16:00,Local,51.0
24,01570444444,0,01577777777,15/02/2014,15/02/2014,16:50:00,17:15:00,Local,100.0
25,01570444444,1,01577777777,13/01/2014,13/01/2014,10:55:00,11:46:00,Local,51.0
26,01570444444,0,01577777777,07/01/2014,07/01/2014,19:50:00,20:15:00,Local,100.0
27,01570444444,0,08703817777,19/02/2014,19/02/2014,11:05:00,11:21:00,National,128.0
28,01570444444,0,01577777777,09/01/2014,09/01/2014,09:50:00,10:15:00,Local,100.0
29,01570444444,0,01577777777,31/01/2014,31/01/2014,14:25:00,14:50:00,Local,100.0
30,01570444444,1,01577777777,16/02/2014,16/02/2014,01:00:00,01:51:00,Local,51.0
31,01570444444,1,07785177777,09/01/2014,09/01/2014,05:10:00,05:17:00,Mobile,175.0
32,01570444444,1,01577777777,06/02/2014,06/02/2014,19:50:00,20:10:00,Local,80.0
33,01570444444,0,01577777777,07/01/2014,07/01/2014,14:20:00,14:40:00,Local,80.0
34,01570444444,1,07785177777,30/12/2013,30/12/2013,20:10:00,20:25:00,Mobile,225.0
35,01570444444,1,07785177777,06/01/2014,06/01/2014,20:35:00,20:50:00,Mobile,225.0
36,01570444444,1,22533333333,17/01/2014,17/01/2014,16:20:00,16:50:00,Intl,900.0
37,01570444444,1,07785177777,22/01/2014,22/01/2014,17:10:00,17:17:00,Mobile,175.0
38,01570444444,1,22533333333,07/02/2014,07/02/2014,20:20:00,20:50:00,Intl,900.0
39,01570444444,1,01577777777,01/01/2014,01/01/2014,21:10:00,21:30:00,Local,80.0
40,01570444444,1,01577777777,14/01/2014,14/01/2014,18:15:00,18:35:00,Local,80.0
41,01570444444,0,01577777777,09/02/2014,09/02/2014,21:35:00,22:16:00,Local,41.0
42,01570444444,0,01577777777,05/01/2014,05/01/2014,19:55:00,20:36:00,Local,41.0
43,01570444444,1,01577777777,19/01/2014,19/01/2014,18:20:00,19:01:00,Local,41.0
44,01570444444,0,01577777777,11/01/2014,11/01/2014,20:00:00,20:20:00,Local,80.0
45,01570444444,1,01577777777,13/01/2014,13/01/2014,12:50:00,13:31:00,Local,41.0
46,01570444444,1,01577777777,01/01/2014,01/01/2014,21:30:00,21:50:00,Local,80.0
47,01570444444,0,01577777777,09/02/2014,09/02/2014,17:45:00,18:26:00,Local,41.0
48,01570444444,1,01577777777,14/01/2014,14/01/2014,06:40:00,07:00:00,Local,80.0
49,01570444444,0,01577777777,06/01/2014,06/01/2014,18:40:00,19:16:00,Local,36.0
50,01570444444,0,08703817777,19/02/2014,19/02/2014,22:35:00,22:44:00,National,72.0
51,01570444444,0,01577777777,15/02/2014,15/02/2014,20:50:00,21:08:00,Local,72.0
52,01570444444,1,01577777777,26/01/2014,26/01/2014,21:50:00,22:26:00,Local,36.0
53,01570444444,0,01577777777,15/01/2014,15/01/2014,08:45:00,09:03:00,Local,72.0
54,01570444444,1,07785177777,13/01/2014,13/01/2014,20:05:00,20:17:00,Mobile,180.0
55,01570444444,1,07785177777,03/02/2014,03/02/2014,15:50:00,16:02:00,Mobile,180.0
56,01570444444,1,07785177777,30/01/2014,30/01/2014,21:10:00,21:15:00,Mobile,125.0
57,01570444444,0,01577777777,12/01/2014,12/01/2014,01:10:00,01:46:00,Local,36.0
58,01570444444,0,01577777777,28/01/2014,28/01/2014,21:25:00,21:43:00,Local,72.0
59,01570444444,1,07785177777,03/01/2014,03/01/2014,08:40:00,08:45:00,Mobile,125.0
60,01570444444,1,22533333333,03/01/2014,03/01/2014,19:55:00,20:23:00,Intl,840.0
61,01570444444,0,01577777777,06/01/2014,06/01/2014,11:30:00,12:13:00,Local,43.0
62,01570444444,1,01577777777,16/01/2014,16/01/2014,19:35:00,19:56:00,Local,84.0
63,01570444444,0,07785177777,23/02/2014,23/02/2014,13:55:00,14:13:00,Mobile,270.0
64,01570444444,1,22533333333,18/02/2014,18/02/2014,00:50:00,01:21:00,Intl,930.0
65,01570444444,1,01577777777,10/01/2014,10/01/2014,18:25:00,18:46:00,Local,84.0
66,01570444444,1,01577777777,08/01/2014,08/01/2014,14:10:00,14:31:00,Local,84.0
67,01570444444,1,01577777777,26/01/2014,26/01/2014,17:35:00,18:18:00,Local,43.0
68,01570444444,1,01577777777,10/02/2014,10/02/2014,17:00:00,17:43:00,Local,43.0
69,01570444444,1,08703817777,10/02/2014,10/02/2014,20:10:00,20:41:00,National,124.0
70,01570444444,1,01577777777,19/02/2014,19/02/2014,19:30:00,19:51:00,Local,84.0
71,01570444444,1,22533333333,04/02/2014,04/02/2014,22:05:00,22:36:00,Intl,930.0
72,01570444444,0,08703817777,02/01/2014,02/01/2014,20:20:00,20:32:00,National,96.0
73,01570444444,1,01577777777,10/02/2014,10/02/2014,21:00:00,21:43:00,Local,43.0
74,01570444444,0,01577777777,08/01/2014,08/01/2014,00:20:00,00:41:00,Local,84.0
75,01570444444,1,07785177777,09/02/2014,09/02/2014,19:15:00,19:27:00,Mobile,180.0
76,01570444444,0,01577777777,10/02/2014,10/02/2014,15:55:00,16:31:00,Local,36.0
77,01570444444,0,08703817777,13/01/2014,13/01/2014,20:40:00,21:08:00,National,112.0
78,01570444444,0,07785177777,15/02/2014,15/02/2014,19:30:00,19:35:00,Mobile,125.0
79,01570444444,0,08703817777,20/01/2014,20/01/2014,04:25:00,04:53:00,National,112.0
80,01570444444,1,22533333333,01/02/2014,01/02/2014,19:25:00,19:53:00,Intl,840.0
81,01570444444,0,01577777777,29/01/2014,29/01/2014,16:20:00,16:38:00,Local,72.0
82,01570444444,1,08703817777,03/02/2014,03/02/2014,16:40:00,17:08:00,National,112.0
83,01570444444,1,08703817777,09/02/2014,09/02/2014,20:50:00,21:18:00,National,112.0
84,01570444444,0,01577777777,03/02/2014,03/02/2014,10:40:00,11:16:00,Local,36.0
85,01570444444,0,01577777777,08/02/2014,08/02/2014,21:45:00,22:03:00,Local,72.0
86,01570444444,0,07785177777,02/01/2014,02/01/2014,21:25:00,21:30:00,Mobile,125.0
87,01570444444,1,07785177777,23/02/2014,23/02/2014,17:35:00,17:47:00,Mobile,180.0
88,01570444444,0,01577777777,01/02/2014,01/02/2014,16:15:00,16:33:00,Local,72.0
89,01570444444,1,01577777777,13/01/2014,13/01/2014,16:20:00,16:56:00,Local,36.0
90,01570444444,0,07785177777,06/01/2014,06/01/2014,14:40:00,14:52:00,Mobile,180.0
91,01570444444,1,01577777777,16/02/2014,16/02/2014,16:45:00,17:21:00,Local,36.0
92,01570444444,1,07785177777,04/02/2014,04/02/2014,13:15:00,13:20:00,Mobile,125.0
93,01570444444,0,01577777777,10/01/2014,10/01/2014,17:45:00,18:05:00,Local,80.0
94,01570444444,0,01577777777,27/01/2014,27/01/2014,17:40:00,18:20:00,Local,40.0
95,01570444444,1,01577777777,13/01/2014,13/01/2014,08:50:00,09:30:00,Local,40.0
96,01570444444,0,01577777777,28/01/2014,28/01/2014,18:05:00,18:25:00,Local,80.0
97,01570444444,0,01577777777,12/01/2014,12/01/2014,18:45:00,19:25:00,Local,40.0
98,01570444444,1,01577777777,26/01/2014,26/01/2014,18:45:00,19:25:00,Local,40.0
99,01570444444,0,22533333333,13/01/2014,13/01/2014,17:45:00,18:20:00,Intl,875.0
100,01570444444,1,01577777777,21/01/2014,21/01/2014,20:20:00,20:40:00,Local,80.0
101,01570444444,0,22533333333,02/02/2014,02/02/2014,18:50:00,19:25:00,Intl,875.0
102,01570444444,0,01577777777,22/01/2014,22/01/2014,20:25:00,20:45:00,Local,80.0
103,01570444444,1,01577777777,28/01/2014,28/01/2014,21:50:00,22:10:00,Local,80.0
104,01570444444,1,01577777777,10/02/2014,10/02/2014,18:20:00,19:00:00,Local,40.0
105,01570444444,0,01577777777,02/02/2014,02/02/2014,19:50:00,20:30:00,Local,40.0
106,01570444444,1,01577777777,12/02/2014,12/02/2014,20:10:00,20:30:00,Local,80.0
107,01570444444,0,01577777777,08/01/2014,08/01/2014,19:20:00,19:35:00,Local,60.0
108,01570444444,1,01577777777,28/01/2014,28/01/2014,20:35:00,20:50:00,Local,60.0
109,01570444444,1,08703817777,11/01/2014,11/01/2014,19:00:00,19:06:00,National,48.0
110,01570444444,1,01577777777,14/02/2014,14/02/2014,18:25:00,18:40:00,Local,60.0
111,01570444444,1,01577777777,12/02/2014,12/02/2014,10:20:00,10:35:00,Local,60.0
112,01570444444,1,07785177777,01/01/2014,01/01/2014,19:55:00,19:57:00,Mobile,50.0
113,01570444444,0,01577777777,10/01/2014,10/01/2014,13:25:00,13:40:00,Local,60.0
114,01570444444,0,01577777777,30/12/2013,30/12/2013,17:30:00,18:01:00,Local,31.0
115,01570444444,1,01577777777,05/01/2014,05/01/2014,17:40:00,18:11:00,Local,31.0
116,01570444444,1,01577777777,09/01/2014,09/01/2014,16:35:00,16:50:00,Local,60.0
117,01570444444,0,01577777777,19/01/2014,19/01/2014,20:55:00,21:49:00,Local,54.0
118,01570444444,0,07785177777,21/02/2014,21/02/2014,06:50:00,07:04:00,Mobile,350.0
119,01570444444,0,08703817777,17/02/2014,17/02/2014,21:55:00,22:32:00,National,148.0
120,01570444444,0,01577777777,16/01/2014,16/01/2014,21:40:00,22:07:00,Local,108.0
121,01570444444,1,07785177777,19/01/2014,19/01/2014,19:15:00,19:41:00,Mobile,390.0
122,01570444444,0,01577777777,01/01/2014,01/01/2014,14:00:00,14:27:00,Local,108.0
123,01570444444,0,01577777777,08/02/2014,08/02/2014,19:25:00,19:36:00,Local,44.0
124,01570444444,0,01577777777,13/01/2014,13/01/2014,10:00:00,10:23:00,Local,23.0
125,01570444444,1,07710333333,15/02/2014,15/02/2014,21:40:00,21:41:00,Mobile,25.0
126,01570444444,0,01577777777,07/01/2014,07/01/2014,17:10:00,17:21:00,Local,44.0
127,01570444444,1,01577777777,17/02/2014,17/02/2014,16:50:00,17:13:00,Local,23.0
128,01570444444,0,07710333333,22/01/2014,22/01/2014,18:10:00,18:11:00,Mobile,25.0
129,01570444444,1,01577777777,23/01/2014,23/01/2014,18:35:00,18:46:00,Local,44.0
130,01570444444,1,01577777777,20/01/2014,20/01/2014,20:50:00,21:13:00,Local,23.0
131,01570444444,1,01577777777,13/01/2014,13/01/2014,19:20:00,19:43:00,Local,23.0
132,01570444444,0,07710333333,04/01/2014,04/01/2014,17:25:00,17:26:00,Mobile,25.0
133,01570444444,1,01577777777,25/01/2014,25/01/2014,18:25:00,18:36:00,Local,44.0
134,01570444444,0,07710333333,16/02/2014,16/02/2014,20:00:00,20:01:00,Mobile,15.0
135,01570444444,1,08000553333,17/01/2014,17/01/2014,19:20:00,19:26:00,Free,0.0
136,01570444444,0,01577777777,23/02/2014,23/02/2014,11:55:00,12:30:00,Local,35.0
137,01570444444,1,22533333333,19/02/2014,19/02/2014,07:10:00,07:37:00,Intl,810.0
138,01570444444,0,01577777777,12/01/2014,12/01/2014,21:15:00,21:50:00,Local,35.0
139,01570444444,0,07710333333,06/02/2014,06/02/2014,22:05:00,22:09:00,Mobile,100.0
140,01570444444,0,22533333333,20/01/2014,20/01/2014,13:10:00,13:42:00,Intl,800.0
141,01570444444,1,01577777777,24/01/2014,24/01/2014,22:10:00,22:27:00,Local,68.0
142,01570444444,1,01577777777,20/01/2014,20/01/2014,17:05:00,17:40:00,Local,35.0
143,01570444444,1,01577777777,14/02/2014,14/02/2014,21:30:00,21:47:00,Local,68.0
144,01570444444,0,01577777777,06/02/2014,06/02/2014,13:05:00,13:22:00,Local,68.0
145,01570444444,1,22533333333,24/01/2014,24/01/2014,19:00:00,19:27:00,Intl,810.0
